,main_category,url
20336,Computer_and_Electronics,ipexl.com
20337,Law_and_Government,president.gov.ph
20338,Law_and_Government,cne.gov.ve
20339,People_and_Society,nobelpeaceprize.org
20340,Internet_and_Telecom,bloggingtories.ca
20341,Food_and_Drink,druknet.bt
20342,Law_and_Government,elmbridge.gov.uk
20343,Not_working,strategya.com
20344,Career_and_Education,westlegaledcenter.com
20345,Law_and_Government,cityofportsmouth.com
20346,Law_and_Government,hyd.gov.hk
20347,Law_and_Government,sheppardmullin.com
20348,People_and_Society,christenunie.nl
20349,Law_and_Government,yorkcountygov.com
20350,Business_and_Industry,socar.az
20351,Law_and_Government,govt.nz
20352,Career_and_Education,srz.com
20353,Law_and_Government,indiacgny.org
20354,Autos_and_Vehicles,securitest.fr
20355,Reference,ignca.nic.in
20356,Law_and_Government,hasil.org.my
20357,Finance,manateepao.com
20358,Career_and_Education,ensae.fr
20359,Career_and_Education,bruxelles-j.be
20360,Law_and_Government,embassyofpakistanusa.org
20361,Law_and_Government,keytlaw.com
20362,Law_and_Government,sentencing.typepad.com
20363,Science,tukes.fi
20364,Law_and_Government,osfi-bsif.gc.ca
20365,Law_and_Government,townsville.qld.gov.au
20366,Law_and_Government,ncbar.org
20367,Law_and_Government,ipd.gov.hk
20368,Career_and_Education,truman.gov
20369,Beauty_and_Fitness,budget.gc.ca
20370,Law_and_Government,polizei-bw.de
20371,Law_and_Government,thewheelerreport.com
20372,Not_working,politics.hu
20373,Law_and_Government,ottawapolice.ca
20374,Law_and_Government,dfa.gov.za
20375,Law_and_Government,dorsey.com
20376,Books_and_Literature,sinnfein.ie
20377,Health,nhic.or.kr
20378,Law_and_Government,legion-etrangere.com
20379,Law_and_Government,spartanburgcounty.org
20380,Autos_and_Vehicles,saudirailways.org
20381,Law_and_Government,tlri.gov.tw
20382,Law_and_Government,ejil.org
20383,Law_and_Government,vks.bg
20384,Law_and_Government,stimmel-law.com
20385,Science,neeri.res.in
20386,Law_and_Government,lexetius.com
20387,Law_and_Government,dolr.nic.in
20388,Law_and_Government,njlawman.com
20389,Law_and_Government,malopolska.uw.gov.pl
20390,Career_and_Education,onem.be
20391,Law_and_Government,slaughterandmay.com
20392,Career_and_Education,usnwc.edu
20393,Business_and_Industry,nacdl.org
20394,Not_working,cda.nl
20395,People_and_Society,stimson.org
20396,Law_and_Government,labour.org.nz
20397,Law_and_Government,kkr.gov.my
20398,Business_and_Industry,trademarkdirect.co.uk
20399,Not_working,kentuckystatepolice.org
20400,Law_and_Government,bgbl.de
20401,Not_working,pcp.pt
20402,Law_and_Government,jurisprudentes.net
20403,Law_and_Government,azag.gov
20404,Law_and_Government,lawfirms.com
20405,Law_and_Government,sarasotasheriff.org
20406,Law_and_Government,oncb.go.th
20407,Law_and_Government,santamonicapd.org
20408,Law_and_Government,dprf.gov.br
20409,Law_and_Government,landsd.gov.hk
20410,Law_and_Government,jcf.gov.jm
20411,News_and_Media,crowell.com
20412,Law_and_Government,sefton.gov.uk
20413,Not_working,coralsprings.org
20414,Law_and_Government,yerevan.am
20415,Law_and_Government,aclunc.org
20416,Law_and_Government,consbrasil.org
20417,Finance,saica.co.za
20418,Law_and_Government,torys.com
20419,Law_and_Government,healthlawyers.org
20420,Law_and_Government,vermontjudiciary.org
20421,Law_and_Government,clear-uk.org
20422,Law_and_Government,mcso.us
20423,Law_and_Government,majorityleader.gov
20424,Law_and_Government,dpcd.vic.gov.au
20425,Not_working,congresslink.org
20426,Law_and_Government,cachesheriff.com
20427,Law_and_Government,dsat.gov.mo
20428,Law_and_Government,telford.gov.uk
20429,Law_and_Government,sfbos.org
20430,Law_and_Government,airforce.mil.kr
20431,Law_and_Government,circ.gov.cn
20432,Law_and_Government,redland.qld.gov.au
20433,Games,leganord.org
20434,Law_and_Government,cei.org
20435,Law_and_Government,ruscon.org
20436,Law_and_Government,jpclerkofcourt.us
20437,Career_and_Education,rusi.org
20438,Law_and_Government,wvdnr.gov
20439,Law_and_Government,woking.gov.uk
20440,Internet_and_Telecom,captalk.net
20441,Law_and_Government,isd.gov.hk
20442,Law_and_Government,stanct.org
20443,Science,bfn.de
20444,Law_and_Government,asamblea.gob.ni
20445,Law_and_Government,renfrewshire.gov.uk
20446,Career_and_Education,federalreserveeducation.org
20447,Business_and_Industry,sefin.gob.hn
20448,Career_and_Education,scottishlabour.org.uk
20449,Law_and_Government,doeni.gov.uk
20450,Law_and_Government,mcit.gov.eg
20451,News_and_Media,isj.org.uk
20452,Law_and_Government,cortedicassazione.it
20453,Law_and_Government,lss.bc.ca
20454,Computer_and_Electronics,blakes.com
20455,Law_and_Government,ohiosenate.gov
20456,Law_and_Government,harfordcountymd.gov
20457,Law_and_Government,ched.gov.ph
20458,Health,sind.dk
20459,People_and_Society,praxeology.net
20460,Law_and_Government,nifc.gov
20461,Travel,wyndham.vic.gov.au
20462,Law_and_Government,njlaws.com
20463,Law_and_Government,legislation.vic.gov.au
20464,Computer_and_Electronics,rocketmatter.com
20465,Law_and_Government,norge.no
20466,Career_and_Education,leadershipinstitute.org
20467,Law_and_Government,mint.go.jp
20468,Law_and_Government,elocallawyers.com
20469,People_and_Society,batr.org
20470,Law_and_Government,andrewskurth.com
20471,Law_and_Government,dcd.gov.ae
20472,Law_and_Government,kilpatricktownsend.com
20473,Law_and_Government,montgomeryal.gov
20474,Shopping,casaasia.es
20475,Law_and_Government,bangladeshpost.gov.bd
20476,Law_and_Government,notariat-tineretului.net
20477,Business_and_Industry,svp.com
20478,Law_and_Government,hastings.gov.uk
20479,Law_and_Government,depo.com
20480,Law_and_Government,tax861.gov.cn
20481,Arts_and_Entertainment,gongwer.com
20482,Law_and_Government,sandyspringsga.org
20483,People_and_Society,farzadlaw.com
20484,Law_and_Government,manateeclerk.com
20485,Law_and_Government,tcd.gov.tw
20486,Adult,imc-ko.org
20487,News_and_Media,talkleft.com
20488,Business_and_Industry,governmentbids.com
20489,Science,northyorkshire.police.uk
20490,Law_and_Government,macombcountymi.gov
20491,Business_and_Industry,southyorks.police.uk
20492,Internet_and_Telecom,masscops.com
20493,Law_and_Government,solihull.gov.uk
20494,Law_and_Government,usmilitary.com
20495,Law_and_Government,catastro.gub.uy
20496,Law_and_Government,okbar.org
20497,Law_and_Government,advocaat.be
20498,Law_and_Government,wilsonelser.com
20499,Law_and_Government,cljlaw.com
20500,Law_and_Government,vzory.cz
20501,Law_and_Government,gouvernement.lu
20502,People_and_Society,unicef.org.hk
20503,Law_and_Government,lakecopropappr.com
20504,Law_and_Government,kinseylaw.com
20505,Law_and_Government,dbtindia.nic.in
20506,News_and_Media,mapleleafweb.com
20507,Law_and_Government,g20.org
20508,Finance,workerscompensation.com
20509,Career_and_Education,kbs.gov.my
20510,Law_and_Government,tcf.org
20511,Law_and_Government,pabar.org
20512,Law_and_Government,lakemac.com.au
20513,Finance,bakerdonelson.com
20514,Not_working,manpower.gov.eg
20515,Law_and_Government,santa-clarita.com
20516,People_and_Society,naacpldf.org
20517,Law_and_Government,ghana.gov.gh
20518,Law_and_Government,publiccounsel.org
20519,Law_and_Government,unccd.int
20520,Not_working,cnipr.com
20521,Not_working,copradar.com
20522,Career_and_Education,seab.gov.sg
20523,Travel,waco-texas.com
20524,Law_and_Government,mgap.gub.uy
20525,News_and_Media,tropmet.res.in
20526,Law_and_Government,tamimi.com
20527,Books_and_Literature,powermin.nic.in
20528,News_and_Media,robert-schuman.eu
20529,Law_and_Government,leics.police.uk
20530,Law_and_Government,parlament.cat
20531,Law_and_Government,armycadets.com
20532,Law_and_Government,dumgal.gov.uk
20533,Books_and_Literature,sweetandmaxwell.co.uk
20534,Law_and_Government,cad.gov.hk
20535,Travel,mydelraybeach.com
20536,Law_and_Government,csu.de
20537,Food_and_Drink,instapundit.com
20538,Law_and_Government,iacm.gov.mo
20539,Law_and_Government,berkeleycountysc.gov
20540,Adult,ine.gov.ve
20541,Law_and_Government,monash.vic.gov.au
20542,Not_working,jackson.ms.us
20543,Law_and_Government,albanycounty.com
20544,Law_and_Government,wwicsgroup.com
20545,Travel,lakecountyin.org
20546,Arts_and_Entertainment,flower-mound.com
20547,Law_and_Government,arentfox.com
20548,Law_and_Government,jeffparish.net
20549,Law_and_Government,yaf.org
20550,Finance,ctcbonline.com
20551,Law_and_Government,government.by
20552,Law_and_Government,cducsu.de
20553,Career_and_Education,mtoliveboe.org
20554,Law_and_Government,cqc.com.cn
20555,Business_and_Industry,cofopri.gob.pe
20556,Law_and_Government,mvcc.vic.gov.au
20557,Law_and_Government,troymi.gov
20558,Law_and_Government,lakesheriff.com
20559,Not_working,zhuti.co.il
20560,Travel,amherstma.gov
20561,Law_and_Government,dcma.mil
20562,People_and_Society,strike-the-root.com
20563,Internet_and_Telecom,ecompany.ae
20564,Law_and_Government,ssf.gov.by
20565,Business_and_Industry,e-consult-ag.de
20566,Law_and_Government,gov.ky
20567,Law_and_Government,trafficpolice.go.th
20568,Law_and_Government,bundesrat.de
20569,Law_and_Government,amb-chine.fr
20570,Travel,lakelandgov.net
20571,Law_and_Government,nrtw.org
20572,Law_and_Government,herts.police.uk
20573,Business_and_Industry,cnfl.go.cr
20574,Law_and_Government,cgr.go.cr
20575,Law_and_Government,dpp.org.tw
20576,Law_and_Government,nvbar.org
20577,Autos_and_Vehicles,equaljusticeworks.org
20578,Law_and_Government,lsc.gov
20579,People_and_Society,rockthevote.com
20580,Law_and_Government,mot.gov.sa
20581,Law_and_Government,advokatenhjelperdeg.no
20582,Law_and_Government,moray.gov.uk
20583,Law_and_Government,pabulletin.com
20584,Law_and_Government,doughtystreet.co.uk
20585,Science,jtm.gov.my
20586,Recreation_and_Hobbies,cityofnapa.org
20587,Law_and_Government,dogbitelaw.com
20588,Not_working,sarasotataxcollector.com
20589,Law_and_Government,saeima.lv
20590,Law_and_Government,nrcc.org
20591,Finance,quarles.com
20592,Games,khidi.or.kr
20593,Recreation_and_Hobbies,militarycampgrounds.us
20594,Finance,gobroomecounty.com
20595,Law_and_Government,maidstone.gov.uk
20596,Law_and_Government,jw.com
20597,Law_and_Government,nottinghamshire.police.uk
20598,Not_working,doa.gov.my
20599,Science,workersliberty.org
20600,Law_and_Government,policyexchange.org.uk
20601,Not_working,dahd.nic.in
20602,People_and_Society,fuquay-varina.org
20603,Law_and_Government,jure.nl
20604,Law_and_Government,nrc.ca
20605,Law_and_Government,oag-bvg.gc.ca
20606,Law_and_Government,ccrtindia.gov.in
20607,Computer_and_Electronics,nj.se
20608,Arts_and_Entertainment,onic.fr
20609,Law_and_Government,rrb.gov
20610,Travel,troutmansanders.com
20611,Law_and_Government,attorneygeneral.gov
20612,Law_and_Government,rechtambild.de
20613,Law_and_Government,milbank.com
20614,Law_and_Government,smartvoter.org
20615,Not_working,groen.be
20616,Law_and_Government,usccr.gov
20617,Law_and_Government,molossia.org
20618,Business_and_Industry,patentdocs.org
20619,Law_and_Government,tribal.nic.in
20620,Not_working,ncrb.nic.in
20621,Law_and_Government,wklaw.com
20622,People_and_Society,fabians.org.uk
20623,Adult,yakimacounty.us
20624,Law_and_Government,socom.mil
20625,Law_and_Government,stikeman.com
20626,Law_and_Government,lsnjlaw.org
20627,Law_and_Government,west-point.org
20628,Law_and_Government,laborlawyers.com
20629,Law_and_Government,sgk.tsk.tr
20630,Law_and_Government,ypakp.gr
20631,Books_and_Literature,gwinnettcourts.com
20632,Law_and_Government,minfin.gov.by
20633,Law_and_Government,mpsp.gov.my
20634,Law_and_Government,brevardsheriff.com
20635,Law_and_Government,akaruisenkyo.or.jp
20636,Travel,carreteros.org
20637,Not_working,state.mo.us
20638,Law_and_Government,customs.gov.lk
20639,Law_and_Government,qualitysolicitors.com
20640,Not_working,npd.de
20641,Not_working,big5.gov.cn
20642,People_and_Society,wispolitics.com
20643,Law_and_Government,ofwat.gov.uk
20644,Law_and_Government,hklawsoc.org.hk
20645,Law_and_Government,gop.gov
20646,Law_and_Government,colliersheriff.org
20647,Internet_and_Telecom,voiska.ru
20648,Business_and_Industry,ccla.org
20649,Law_and_Government,jmbm.com
20650,Science,censis.it
20651,Law_and_Government,wvsto.com
20652,Law_and_Government,michiganautolaw.com
20653,Business_and_Industry,kybar.org
20654,Law_and_Government,armedforces-int.com
20655,Career_and_Education,delawareworks.com
20656,Food_and_Drink,sdcda.org
20657,Law_and_Government,gld.gov.hk
20658,Law_and_Government,cityoftemecula.org
20659,Law_and_Government,yrp.ca
20660,Law_and_Government,alliancepn.fr
20661,Law_and_Government,casey.vic.gov.au
20662,Business_and_Industry,ebri.org
20663,Not_working,apexnc.org
20664,Career_and_Education,bakerinstitute.org
20665,Law_and_Government,vcat.vic.gov.au
20666,Books_and_Literature,professorbainbridge.com
20667,People_and_Society,txdemocrats.org
20668,Internet_and_Telecom,sadc.int
20669,Law_and_Government,prc.cm
20670,Law_and_Government,cga.gov.tw
20671,Business_and_Industry,integreon.com
20672,Not_working,doyourownwill.com
20673,Law_and_Government,jlp-law.com
20674,Law_and_Government,caij.qc.ca
20675,Internet_and_Telecom,campaignsolutions.com
20676,Law_and_Government,west-norfolk.gov.uk
20677,Law_and_Government,patentsalon.com
20678,Career_and_Education,isi.org
20679,Not_working,mincultura.gov.co
20680,Law_and_Government,kayescholer.com
20681,Finance,ctj.org
20682,Law_and_Government,newwestcity.ca
20683,Law_and_Government,lasc.org
20684,Career_and_Education,ads.gov.ba
20685,Law_and_Government,cochranfirm.com
20686,Not_working,ausa.org
20687,Business_and_Industry,loeb.com
20688,Law_and_Government,bundespraesident.de
20689,Law_and_Government,ksbar.org
20690,Law_and_Government,basildon.gov.uk
20691,Travel,rcgov.org
20692,Law_and_Government,alpharetta.ga.us
20693,Law_and_Government,lemonauto.com
20694,Not_working,nita.org
20695,Law_and_Government,boroughofpoole.com
20696,Law_and_Government,zjsgat.gov.cn
20697,People_and_Society,lightparty.com
20698,Law_and_Government,seade.gov.br
20699,Business_and_Industry,iatp.org
20700,News_and_Media,alles-schallundrauch.blogspot.com
20701,Law_and_Government,cabsec.nic.in
20702,Law_and_Government,nationaleombudsman.nl
20703,Law_and_Government,minszw.nl
20704,Reference,liberaux.org
20705,Sports,sino-education.org
20706,Not_working,slocourts.net
20707,Reference,wiw-rf.ru
20708,Business_and_Industry,cne.es
20709,Not_working,pollitika.com
20710,Food_and_Drink,statewatch.org
20711,Beauty_and_Fitness,barneyfrank.net
20712,Law_and_Government,try.gov.hk
20713,Law_and_Government,cliniclegal.org
20714,Law_and_Government,gnpolice.go.kr
20715,Law_and_Government,gw.govt.nz
20716,Law_and_Government,elections.am
20717,Gambling,progressonline.org.uk
20718,Arts_and_Entertainment,cpac.ca
20719,Law_and_Government,hampshire.police.uk
20720,Not_working,gfoa.org
20721,Career_and_Education,naspaa.org
20722,Law_and_Government,trt02.gov.br
20723,News_and_Media,capitalism.org
20724,Law_and_Government,americandream.de
20725,Law_and_Government,moic.gov.bh
20726,Arts_and_Entertainment,foreignpolicyi.org
20727,Not_working,kingandwood.com
20728,Law_and_Government,rvd.gov.hk
20729,Law_and_Government,nolabels.org
20730,Law_and_Government,shoosmiths.co.uk
20731,Law_and_Government,mme.gov.br
20732,Law_and_Government,pacificlegal.org
20733,Career_and_Education,theworkfoundation.com
20734,Career_and_Education,ofqj.org
20735,News_and_Media,coconutboard.nic.in
20736,Finance,finance.alberta.ca
20737,Adult,chrc-ccdp.ca
20738,Law_and_Government,westportct.gov
20739,Beauty_and_Fitness,brodies.com
20740,Career_and_Education,hpseb.com
20741,Law_and_Government,marionso.com
20742,Law_and_Government,whatcomcounty.us
20743,Not_working,marincourt.org
20744,Law_and_Government,pbgfl.com
20745,News_and_Media,cekmagdurlari.com
20746,Law_and_Government,treasury.gov.ua
20747,Law_and_Government,creg.gov.co
20748,Law_and_Government,apslaw.com
20749,Law_and_Government,cobbsuperiorcourtclerk.org
20750,Law_and_Government,mplp.org
20751,Law_and_Government,horsham.gov.uk
20752,Law_and_Government,contractstore.com
20753,Law_and_Government,minfin.am
20754,Reference,socialistreviewindex.org.uk
20755,Law_and_Government,lancaster.gov.uk
20756,Law_and_Government,bricker.com
20757,Science,irpp.org
20758,Law_and_Government,mto.com
20759,Law_and_Government,kenosha.org
20760,Law_and_Government,pncc.govt.nz
20761,Law_and_Government,humanrightsinitiative.org
20762,Law_and_Government,kolkatapolice.gov.in
20763,Law_and_Government,withersworldwide.com
20764,Law_and_Government,ambafrance-in.org
20765,Science,ceaa-acee.gc.ca
20766,Law_and_Government,cityftmyers.com
20767,Law_and_Government,salem.com
